Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Niger,NER,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,14.34574318,13.78279589,14.2733322,15.07049386,16.11406419,14.02356221,13.68343736,14.24087291,15.26689916,17.28549595,21.09284197,24.15120735,29.51366429,26.73650579,23.82343917,-2.14899996,0,0,0,0,0,0,0,0,,
Nigeria,NGA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.81072829,51.24291488,52.51176151,51.45891591,45.05833486,45.94832873,47.43930188,46.89092303,43.00985173,43.96350504,45.82673658,48.88896218,48.64251994,52.23840043,53.37570132,51.49424707,48.72059606,44.75566117,46.03594258,41.79132978,38.82087241,37.49348464,39.81161766,39.11817504,39.16777705,41.68556094,0,0,0,0,0,0,0,0,,
Nicaragua,NIC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.36023111,28.67540553,32.42145228,32.91291664,36.55623134,37.35702264,37.79593426,38.93030446,43.86585491,46.87292253,46.08416486,48.35441329,48.42106195,49.2293093,48.21795659,48.58216146,46.64888338,47.71089449,45.53744206,46.85930301,45.68173871,48.07046783,42.53383654,41.32752086,41.86873035,25.87948741,0,0,0,0,0,0,0,0,,
Netherlands,NLD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.98834542,96.19205654,95.89487113,95.35658855,95.80145207,96.43429899,96.41794269,96.43591117,95.96423651,95.05872314,94.72018544,95.30722566,95.32862733,95.49304174,95.90730963,94.87667431,94.36714996,94.58581178,94.12828422,94.00691437,94.54845841,92.68107418,92.16725024,93.83025069,93.29818877,92.03582274,0,0,0,0,0,0,0,0,0,
Norway,NOR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.05193441,52.9450491,53.59272746,54.74897475,53.37272822,53.03947746,52.45819951,54.56703362,54.03490603,55.1960275,54.34360327,55.64902666,53.52061127,58.87464106,51.74257624,50.48254031,52.3316708,56.16885462,64.94429053,65.99682015,67.7236819,58.86074824,58.80961113,65.61167162,58.7135472,67.19909359,0,0,0,0,0,0,0,0,0,
Nepal,NPL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.050242011,6.008783612,6.286160799,6.700636559,7.852606732,8.557248175,8.667246681,9.654316975,9.928833705,12.50422554,11.97178309,12.35048872,10.15595112,10.60820131,9.703645764,10.64508879,8.828744081,8.613670926,9.885269634,11.03962662,12.59674411,12.98571427,15.10883516,13.45296125,15.17631986,14.43028123,0,0,0,0,0,0,0,0,,
Nauru,NRU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.05039061,66.41328395,68.37340064,67.61195231,67.81364829,67.26412621,69.10417415,71.27668325,68.90530885,70.45229752,68.88818452,71.94212128,69.95392874,70.30170455,68.49680449,68.53246526,67.83993293,67.53485208,66.55700317,64.13457449,62.19889703,60.759023,63.35966128,61.70424431,60.86576512,59.86767533,0,0,0,0,0,0,0,0,0,
OECD members,OED,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,94.1345468,94.09571954,94.21763357,94.42413857,94.5373993,94.52379554,94.43048498,94.56634525,94.56557654,94.63801786,94.54807463,94.10380572,93.81867405,93.84281226,93.17677008,92.38051128,92.42109056,91.76886536,91.15522835,91.10874014,90.52003893,89.46395415,88.63824589,87.66297739,86.71779863,85.68500776,84.98240712,84.6246367,84.31593959,84.20775311,83.66997252,83.16772983,83.01132828,82.79866607,82.75677055,82.43129215,82.45966091,82.78926433,82.54593665,82.41503321,82.51699216,82.58889553,82.5654336,82.83572596,82.4591072,82.18117498,81.92232497,82.14018088,81.54629976,80.76227526,80.62414578,80.98920027,81.03855904,80.57150265,80.19214024,80.00496118,79.81322069,79.64140427,79.25868035,78.79863878,77.76527702,77.97511114,78.11402301,77.06532793,76.65090195,
Oman,OMN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.12459963,,99.98424932,,,,99.96585079,,,99.56171651,,99.12017159,99.92129284,99.98600989,99.9426351,,99.64960504,,99.99078786,99.56735143,,99.9851725,71.47228435,0,0,0,0,0,0,0,0,,
Other small states,OSS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,72.12772797,69.75669076,69.2171756,69.71001925,68.16741661,69.59110063,68.76136156,66.240798,65.51641275,57.043839,54.34603204,64.20333286,69.34390254,68.08280668,69.68126976,71.48218158,73.74798445,74.30878479,73.98871811,72.52630663,73.86040526,70.57389844,67.28613778,67.35818906,71.65609373,71.1956622,71.90734411,69.46483102,71.3673738,72.36935956,84.39639978,86.19582342,83.73978905,81.9516213,81.52941758,79.38007443,78.86601809,78.88154973,77.83841652,76.50329168,74.94351532,75.27212562,74.402973,76.45514294,71.94861682,70.87000016,69.61105606,68.90871679,69.60994583,64.77276484,67.95173268,66.84149377,65.77139826,64.20276896,64.82165993,60.96799018,64.8691739,65.30410931,63.05630214,61.05447395,58.41919607,59.36143857,61.46628658,57.99888536,29.3606227,
Pakistan,PAK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.48010242,52.20205588,53.50396144,54.92647289,54.93556858,55.86688784,57.3879755,57.55691264,57.51498041,59.19405894,58.87059024,58.24285055,57.50847254,57.88584726,59.70433909,60.08330179,60.88648037,62.19883202,61.3362219,60.7374727,59.9071929,59.34613523,59.16198318,59.12609419,59.60529825,45.09017912,0,0,0,0,0,0,0,0,,
Panama,PAN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.90524166,62.47251826,65.95255484,64.61320286,67.02512643,69.57544663,67.50821185,67.73415029,74.92132422,71.82511039,75.7460269,80.6861402,75.38017869,78.1730583,74.27490204,77.26599806,78.63409448,78.41430804,76.52364119,81.52183528,85.31701352,84.43139513,82.29633028,82.77091278,84.40999387,83.07738093,0,0,0,0,0,0,0,0,,
Peru,PER,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.27714494,62.64943266,64.20216553,65.57237446,66.35846014,68.62034097,69.50225521,68.6152325,62.98602214,65.02401031,63.48161285,61.16177652,61.34376485,60.44013934,64.49367496,66.16363866,64.08230551,66.48556525,68.92027309,68.65873482,72.58770162,69.60195408,72.45588076,74.6030868,86.19023677,32.84822123,0,0,0,0,0,0,0,0,,
Philippines,PHL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06815005,45.59835508,49.25923824,52.64873011,53.95246263,57.4279974,58.55452321,59.71327305,57.51495517,54.65441011,54.68270537,56.22633566,57.85055719,59.37318543,58.86134747,58.73965477,57.18330779,57.10178348,56.78372437,54.10565832,58.42114843,57.86585769,58.71178062,60.79772327,61.60315891,43.30246567,0,0,0,0,0,0,0,0,,
Palau,PLW,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.80253521,98.04790699,98.0439933,95.55378054,95.37475729,95.43038845,95.89683368,95.99082425,96.06241011,96.31926091,96.1618343,95.9112339,95.93668257,96.23133226,95.94957642,95.98914543,95.75304,95.12885856,94.15759267,93.27710018,92.3871757,92.12947592,91.08084359,91.09273684,90.07373172,89.98178978,0,0,0,0,0,0,0,0,0,
Pre-demographic dividend,PRE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,16.5408051,17.4853176,18.41787641,18.62006886,19.24385421,21.08291632,21.92892662,23.25210127,24.42955878,24.45400943,24.48085356,24.87611342,25.84592171,25.33091881,26.3349357,26.32760535,26.1677075,27.7763332,28.49023602,33.99698323,32.18619617,35.73917716,37.46680553,36.72753869,35.6165296,35.4237706,37.88915784,33.54690876,31.81028606,34.1495568,35.03767309,34.31869737,33.44656459,33.43294578,33.92496944,33.17349023,33.55157183,34.70655655,34.25804831,37.72809614,39.5875303,38.21071851,39.3759976,39.52059842,38.55487283,39.59353336,40.09588837,40.07265887,41.45909074,38.78522967,39.93827295,40.90081278,40.84135424,20.26,
Puerto Rico (US),PRI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0888258,92.88746476,92.07270387,91.64583985,90.6330428,89.8627517,89.17157542,89.6785445,89.13740559,89.76578054,90.4547827,90.56708569,90.12485775,89.83707341,89.701476,89.81574622,90.08883201,87.98852679,88.73857548,69.66823239,66.88670719,62.94650196,66.67090695,58.36890022,61.63431813,56.00403502,0,0,0,0,0,0,0,0,,
Portugal,PRT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.45048374,80.59952662,83.57649748,81.96683653,80.82237613,83.18021208,80.5536181,81.02320467,83.49751479,86.51237182,84.03297743,83.38213442,85.25284402,81.77021159,82.75214557,84.11764961,80.81174575,79.23773811,78.62915491,78.08251226,75.12563051,75.65478978,75.80654224,73.43074253,72.78057369,77.40885043,0,0,0,0,0,0,0,0,0,
Paraguay,PRY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.33092371,20.14165054,23.88090787,26.5673863,28.46461901,29.54942513,28.6273223,29.18402584,30.96797074,32.35911046,28.13686806,28.75042168,30.44559843,30.86124918,31.02453221,28.9710569,30.06528952,30.73234623,29.80585521,30.24521928,32.27525896,33.32572752,34.16597665,33.25253542,33.37231262,33.52560195,0,0,0,0,0,0,0,0,,
West Bank and Gaza,PSE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,94.37437442,94.32708086,94.43069422,94.6243072,94.72527767,94.68512728,94.58867053,94.72457673,94.72488906,94.77968151,94.65679129,94.42032995,94.1115795,94.0943595,93.3994662,92.57874278,92.59162624,91.88540549,91.20426394,91.17403507,90.53478658,89.42133738,88.53099943,87.50957821,86.48113111,85.34984388,84.67126619,84.28843261,83.97584858,83.84360335,83.99125998,83.46869232,83.20235124,82.94011594,82.78241503,82.45493662,82.33305873,82.59907305,82.32111899,82.22046991,82.28058937,82.33385559,82.32571537,82.58902805,82.20145338,81.85173387,81.52621331,81.73967096,81.11945748,80.25839977,80.14270124,80.48522722,80.58441133,80.14730774,79.65798517,79.43805236,79.21542692,79.02834849,78.72143081,78.31191998,77.28587344,77.36464547,77.62245691,76.51157276,75.98599816,
French Polynesia,PYF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.88985879,99.8968217,99.94852847,99.95829363,99.95659958,99.93841109,99.94104051,,,,,,,,99.95766733,99.95831747,99.9878432,99.95715645,99.95787791,99.99372461,,,,,,52.94986436,0,0,0,0,0,0,0,0,,
Romania,ROU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.57333147,95.46837169,96.32130755,94.52811711,94.30555583,93.13471483,90.70809969,85.92328878,85.12551283,84.32024415,84.75752616,86.38033155,86.73481121,86.42422176,84.31277686,83.96592483,85.18667012,83.33764289,80.00378556,76.80634907,75.30552674,77.8886269,76.65369549,73.76161681,73.08670188,39.00551001,0,0,0,0,0,0,0,0,,
Russian Federation,RUS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.37899127,93.35687992,92.5611482,92.39287517,92.56321284,92.28516028,92.28398752,92.05140743,92.09763804,91.28740239,91.11102053,90.89618296,90.72643378,90.90480708,90.67398898,90.68245447,90.60676978,90.5376491,90.96162445,90.20404927,89.88945166,91.69254756,92.74488819,92.20777781,92.38296823,49.94041087,0,0,0,0,0,0,0,0,,
Rwanda,RWA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
South Asia,SAS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,33.69444595,33.87315808,34.09506841,35.10829538,35.46706672,36.40310555,36.80018342,35.92817689,37.40066695,38.13871817,40.05022501,41.66318861,42.40075365,43.62582892,45.60177394,46.62507587,48.17851677,49.65036151,51.14355677,56.49622109,57.66544739,58.75257518,59.48072673,60.21560802,62.20848082,62.78953538,63.5525635,63.77169032,65.2073751,65.436714,65.46055723,66.21974042,66.49344957,67.37056948,67.69636791,68.3252816,69.35155211,70.8964838,72.35029863,72.75173239,73.16940265,74.35351304,73.88180091,74.98278284,75.28005863,74.93993983,74.9180361,74.9909284,74.66539045,73.02665549,73.97847689,74.59835983,75.91146844,,
Saudi Arabia,SAU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.96932702,99.97347478,99.98132728,99.98446484,99.97630801,,,99.68113668,99.85388113,99.90741202,92.82661374,92.84140289,90.97810756,90.35104688,95.52935614,92.44985975,95.79707624,93.66879432,96.29866083,96.5720623,97.11416053,88.25599358,96.89822988,93.59544212,94.68128951,7.126577878,0,0,0,0,0,0,0,0,,
Sudan,SDN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44590929,16.08143091,14.83549096,11.11443369,13.75028422,13.18223024,12.97137783,14.21759584,14.5564388,22.4631694,17.26491091,16.00441796,19.12644825,18.58704371,20.26989445,22.9936512,27.4314487,30.78118158,32.58098441,31.65298928,32.92931039,29.15199202,32.59246387,25.45998638,25.74730007,2.332813319,0,0,0,0,0,0,0,0,,
Senegal,SEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.25235425,42.38228372,45.40101823,44.83482024,44.02530782,45.64397511,45.41848975,47.06387627,48.44431123,49.70917405,50.29743679,53.2521839,52.60253461,51.76912482,55.07748826,55.61944844,55.16975176,53.90614236,53.67168652,44.51917808,44.58357515,46.83465861,45.76915964,52.10551222,52.92707385,29.7446178,0,0,0,0,0,0,0,0,,
Singapore,SGP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.39180493,98.45351191,98.63640533,98.91148158,99.08373383,98.92588846,98.97116233,99.08357955,98.98588236,98.8857017,98.91593477,98.16558983,98.15102109,98.39918937,98.70871637,,,,,78.36301907,,,98.56892364,86.99463597,93.03986515,-48.63606997,0,0,0,0,0,0,0,0,,
Solomon Islands,SLB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43285534,36.70404055,38.13719301,41.63143831,44.50769978,46.71625269,43.12195299,47.61907665,49.20837982,46.52475528,55.84689923,54.11237224,53.64949248,53.27102483,51.77576758,51.39137704,50.85139691,51.3173186,47.38970634,47.71324112,46.67901485,48.20968272,47.74592127,47.14748723,49.22685606,51.92973491,0,0,0,0,0,0,0,0,,
San Marino,SMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.60459515,90.09308496,90.12115193,89.5311371,88.34534348,88.57959736,88.51329783,90.1073704,90.33960862,85.15851703,85.92193682,86.43253087,87.02328434,89.15234107,90.62179614,89.90300696,90.4236822,90.19924683,90.16400195,87.67566204,86.76218044,88.89094902,86.91232394,88.41174601,83.75936457,64.55308195,0,0,0,0,0,0,0,0,,
Sub-Saharan Africa (excluding high income),SSA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,39.5258818,39.5469481,40.88904465,40.92213069,41.11444692,41.80472057,42.03607185,42.92216166,42.8564075,43.70821287,45.31213042,46.63271598,46.3016527,46.61640591,46.01101433,45.82998195,46.53801509,46.26445548,44.6733063,47.62558662,47.98590163,46.80211671,47.6434365,46.57743093,46.70612256,46.49746494,46.29603602,46.63858997,46.66057491,48.91758022,48.48162655,46.89576195,49.04835037,49.85603371,49.55853392,49.56246917,51.29111018,52.415782,51.81474035,51.90109861,52.46889566,50.44774487,50.37830348,51.54151032,50.34173432,50.67397717,49.81852596,48.88670397,49.91307743,47.62105613,48.05154987,46.78222773,46.37940141,20.26,
South Sudan,SSD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.76717761,72.48827354,72.42846059,38.93632076,0,0,0,0,0,0,0,0,,
Sub-Saharan Africa,SSF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,36.2249062,36.20755839,37.4821725,37.51338182,37.69131323,38.36849339,38.6199356,39.5247499,39.51057034,40.36105367,41.94229473,43.21243431,42.87379306,43.17578876,42.57860257,42.42152125,43.1005504,42.84432431,41.28117453,44.60261317,44.89448699,43.62053957,44.41827536,43.41624718,43.57618695,43.39642932,43.19609042,43.43825948,43.41637914,45.33047042,44.90379727,43.37868753,45.46707549,46.2700153,45.92857571,45.91897191,47.56160856,48.70342101,48.10971145,48.13441932,48.76471616,46.83963343,46.82531253,47.95650269,46.76126838,47.11315149,46.26776625,45.37051764,46.41865063,44.19711006,44.78019048,43.51220057,43.02524538,20.26,
Small states,SST,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,72.12772797,69.75669076,69.2171756,69.71001925,68.16741661,69.59110063,68.76136156,66.240798,65.51641275,57.043839,54.34603204,83.6110719,84.51308464,83.61931668,84.1372601,83.26266141,84.43014972,85.10151575,86.07748987,85.09331374,85.56990639,84.05650221,82.83316433,82.81923135,84.84338901,84.95442613,85.13074865,83.70989669,84.89830343,84.76251992,80.6305204,89.4238761,88.51617647,87.19203288,86.74037126,85.25908555,85.67369826,85.82937985,85.58584619,85.35893413,84.68056201,85.44212719,85.45318576,86.95744645,76.78088793,77.59328969,77.5532681,77.41362149,83.50106302,81.64470431,83.36204531,82.51409969,82.07787333,81.45850049,81.95169051,80.45600996,80.74791055,80.60730885,79.23687291,78.44066378,75.93636522,76.84331611,77.46143257,75.44467974,29.3606227,
Sao Tome and Principe,STP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
Suriname,SUR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.13983087,78.6977634,69.34234642,73.56642779,76.51767586,81.26142027,76.05849746,71.78353799,69.88633143,70.33896709,76.65366865,59.38939781,78.83089807,54.5495024,51.21056933,-38.67563313,0,0,0,0,0,0,0,0,,
Slovak Republic,SVK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.62075106,80.71384046,80.83013721,78.56283481,76.21982864,78.57904506,78.20139994,78.1817066,78.47606072,75.93929566,72.51211854,73.0742775,72.43785299,72.17786439,72.21295727,72.10647148,70.88872993,70.91520899,70.32371021,70.00154119,67.49356232,65.94379064,63.93210301,63.78575831,62.45819247,61.46799561,0,0,0,0,0,0,0,0,0,
Slovenia,SVN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.27504178,69.50230901,72.09749836,73.48117079,71.73342407,72.87534676,73.96265721,74.28454093,73.50516363,74.16507834,68.92618127,68.30792265,68.65715461,68.24916338,68.00766456,66.42045587,67.87937717,66.98538408,67.47600111,67.08099328,66.48349726,64.70476935,64.98981735,63.67726698,59.65667808,60.72017119,0,0,0,0,0,0,0,0,0,
Sweden,SWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.29738696,35.53059987,36.91041534,36.87936061,36.90455841,36.85513305,36.71836987,35.5655718,34.96422199,34.76540085,34.72807064,33.86031269,37.29051046,36.35382175,34.67999329,33.80846133,33.39033211,32.49807773,33.08923328,31.93043116,34.32587144,34.1704113,30.84437992,29.82822422,29.58742051,28.02332122,0,0,0,0,0,0,0,0,0,
Eswatini,SWZ,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sint Maarten (Dutch part),SXM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.72856238,97.94694793,97.88799041,97.93288104,98.05102053,98.18560678,98.25401695,98.35786452,98.4246029,98.40621625,98.12707222,98.07666003,98.66486135,98.64063837,98.1443196,98.442836,98.70004051,98.48430366,99.06238131,99.27118418,98.97447141,95.64663827,87.21913765,99.08528305,97.15926414,44.37041302,0,0,0,0,0,0,0,0,,
Turks and Caicos Islands,TCA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
East Asia & Pacific (IDA & IBRD countries),TEA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,55.50491429,56.48836562,57.16655413,57.26261722,59.9925365,60.62372592,63.12853229,65.41313936,65.49117773,64.94159215,64.21436914,64.54979244,65.55989775,66.82731691,67.21185533,68.0579349,69.0621258,70.05172244,70.16228716,72.07755461,71.55588284,72.29208019,73.68050094,74.25961649,75.66352824,76.56635046,76.63262442,76.61146666,77.01796213,78.02059922,78.88943473,80.0738221,82.16831994,83.95691893,85.24715321,86.08824613,87.06018204,87.19848796,87.83474963,88.58794607,89.22885649,89.03960937,89.01627424,88.53399485,88.24875519,87.44023086,87.06770445,86.67987674,86.4635011,86.28276321,86.04770304,85.65454229,85.81775995,,
Europe & Central Asia (IDA & IBRD countries),TEC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,89.33975945,89.61421352,90.24593901,90.48215583,90.86472002,91.11421493,91.26485869,91.43384414,91.72587448,92.16273227,92.61986408,94.15758517,93.83968875,94.19714101,94.11100645,93.87932227,93.79629452,93.78125505,94.10004077,94.07630006,93.97684649,93.16997836,93.23252946,93.2273672,92.97035029,92.95968733,92.92992068,93.07037635,92.21663988,92.66373953,93.62020533,93.45699596,92.81318548,92.09179666,91.93104965,91.56953515,91.0695386,90.6957474,90.6546058,90.32974017,90.20635659,90.09644373,89.97840349,90.27475238,90.06655506,89.96953561,90.06487304,90.0742785,90.17903643,89.32668642,89.46637975,89.837155,89.4730306,89.18411606,88.72289481,87.90300458,88.0165861,88.02580088,87.90928041,86.98221278,86.40518769,87.27135902,87.32630957,86.90690761,81.6744357,
